[2020.03.21 18:04:48:833] EVENT,OnFirstCall -1 3 true [mt: 48033] {36} [4739]
[2020.03.21 18:04:48:835] EVENT,init tags from: 8g172477290785660872m to: 9p2583429650722102058h branch: 7k7328373654344747104u [ep: 0 6e1417719898039330449k58164rmwp Init 48033] {36} [4739]
[2020.03.21 18:04:48:836] EVENT,check ip for sipgate.de from 40 {36} [4739]
[2020.03.21 18:04:48:842] EVENT,check ip for sipgate.de from 41 {36} [4739]
[2020.03.21 18:04:48:843] EVENT, set called a to testivr3 [ep: 0 6e1417719898039330449k58164rmwp Init 48033] {36} [4739]
[2020.03.21 18:04:48:847] EVENT, set called b to testivr3 [ep: 0 6e1417719898039330449k58164rmwp Init 48033] {36} [4739]
[2020.03.21 18:04:48:853] EVENT, new endpoint created 6e1417719898039330449k58164rmwp [ep: 0 6e1417719898039330449k58164rmwp Init 48033] {36} [4739]
[2020.03.21 18:04:48:855] EVENT, set called x to testivr3 [ep: 0 6e1417719898039330449k58164rmwp Setup 48033] {36} [4739]
[2020.03.21 18:04:48:856] EVENT, set called b to testivr3 [ep: 0 6e1417719898039330449k58164rmwp Setup 48033] {36} [4739]
[2020.03.21 18:04:48:858] EVENT,direct call URI parsing is not enabled a testivr3 [ep: 0 6e1417719898039330449k58164rmwp Setup 48033] {36} [4739]
[2020.03.21 18:04:48:858] EVENT, set called h to testivr3 [ep: 1 6e1417719898039330449k58164rmwp Setup 48033] {36} [4739]
[2020.03.21 18:04:48:859] EVENT,ep call [ep: 1 6e1417719898039330449k58164rmwp Setup 48033] {36} [4739]
[2020.03.21 18:04:48:860] EVENT,      get parameter (from 10014) urtpstuntestivr3=1 {36} [4739]
[2020.03.21 18:04:48:860] EVENT,create rtp outgoing call early [ep: 1 6e1417719898039330449k58164rmwp Setup 48033] {36} [4739]
[2020.03.21 18:04:48:861] EVENT,creating new socket A {36} [4739]
[2020.03.21 18:04:48:863] EVENT,loading lastrtpportsaved 16780+0 [ep: 1 6e1417719898039330449k58164rmwp Setup 48033] {36} [4739]
[2020.03.21 18:04:48:870] EVENT,udp init [udp localport: 0 since: 0 ok] {36} [4739]
[2020.03.21 18:04:48:870] EVENT,udp bind to port 16780 (audio) [udp localport: 0 since: 0 ok] {36} [4739]
[2020.03.21 18:04:48:872] EVENT, stun request non tunnel [udp localport: 16780 since: 0 ok] {36} [4739]
[2020.03.21 18:04:48:874] EVENT,new call might be started from 1 [mt: 48033] {26} [4739]
[2020.03.21 18:04:48:875] EVENT,set statustext from 25 to Call Initiated {26} [4739]
[2020.03.21 18:04:48:876] EVENT,NOTIFICATION_XRSS,STATUS,-1,Call Initiated {26} [4739]
[2020.03.21 18:04:48:880] EVENT,check mep call state ex [mt: 48033] {36} [4739]
[2020.03.21 18:04:48:882] EVENT, OnCall 1 false [ep: 1 6e1417719898039330449k58164rmwp Setup 48033] {36} [4739]
[2020.03.21 18:04:48:883] EVENT,      get parameter (from 10014) stat_rtpstunfailcount=0 {36} [4739]
[2020.03.21 18:04:48:884] EVENT,udp packet 1 received to audio port 16780 from 148.251.28.180:44447. length is 40 [udp localport: 16780 since: 0 ok] {39} [4739]
[2020.03.21 18:04:48:885] EVENT, rtp stun first answer 87.163.157.10:16780 [udp localport: 16780 since: 0 ok] {39} [4739]
[2020.03.21 18:04:48:897] EVENT,ep waiting for stun answer [ep: 1 6e1417719898039330449k58164rmwp Setup 48033] {36} [4739]
[2020.03.21 18:04:49:381] EVENT,      get parameter (from 10014) stat_rtpstunfailcount=0 {36} [4739]
[2020.03.21 18:04:49:382] EVENT, set called b to testivr3 [ep: 1 6e1417719898039330449k58164rmwp Setup 48033] {36} [4739]
[2020.03.21 18:04:49:383] EVENT,direct call URI parsing is not enabled a testivr3 [ep: 1 6e1417719898039330449k58164rmwp Setup 48033] {36} [4739]
[2020.03.21 18:04:49:384] EVENT,cseq set2 to 23387 [ep: 1 6e1417719898039330449k58164rmwp Setup 48033] {36} [4739]
[2020.03.21 18:04:49:385] EVENT,build uri rule 6677 [ep: 1 6e1417719898039330449k58164rmwp Setup 48033] {36} [4739]
[2020.03.21 18:04:49:386] EVENT,localaddress changed from  to 87.163.157.10:16778 [ep: 1 6e1417719898039330449k58164rmwp Setup 48033] {36} [4739]
[2020.03.21 18:04:49:387] EVENT, build leg rule 16 [ep: 1 6e1417719898039330449k58164rmwp Setup 48033] {36} [4739]
[2020.03.21 18:04:49:388] EVENT, build leg rule 1901a  (x) [ep: 1 6e1417719898039330449k58164rmwp Setup 48033] {36} [4739]
[2020.03.21 18:04:49:388] EVENT,sending to p 217.10.79.9 (1190) [ep: 1 6e1417719898039330449k58164rmwp Setup 48033] {36} [4739]
[2020.03.21 18:04:49:389] SEND,  to 217.10.79.9:5060 from port 16778
INVITE sip:testivr3@sipgate.de SIP/2.0
Via: SIP/2.0/UDP 87.163.157.10:16778;rport;branch=z9hG4bK-9p8857925070964531314r
From: <sip:2913957e0@sipgate.de>;tag=8g172477290785660872m
To: <sip:testivr3@sipgate.de>
Call-ID: 6e1417719898039330449k58164rmwp
CSeq: 23388 INVITE
Max-Forwards: 40
Contact: <sip:2913957e0@87.163.157.10:16778>
X-Webdomain: C:
X-LS: 0
X-UT: j
X-MNAT: 3
X-PLine: 1
User-Agent: MizuJVoIP/8.0.20031
X-FinalUA: JVoIP
X-DeviceID: Z1Qavigg
Organization: JVoIP
X-CDDT: 682580,529934,16780,10.242.6.159,192.168.178.65,87.163.157.10
X-XMSG: srp:17212,
Supported: replaces
Allow: ACK,PRACK,BYE,CANCEL,INVITE,UPDATE,MESSAGE,INFO,OPTIONS,SUBSCRIBE,NOTIFY,REFER
Allow-Events: presence,refer,telephone-event,keep-alive,dialog
Accept: application/sdp,application/dtmf-relay,text/plain
Content-Type: application/sdp
Content-Length: 323

v=0
o=2913957e0 482 459 IN IP4 87.163.157.10
s=jvoip
c=IN IP4 87.163.157.10
t=0 0
m=audio 16780 RTP/AVP 0 18 3 8 101
a=rtpmap:0 PCMU/8000
a=rtpmap:18 G729/8000
a=fmtp:18 annexb=no
a=rtpmap:3 GSM/8000
a=rtpmap:8 PCMA/8000
a=rtpmap:101 telephone-event/8000
a=fmtp:101 0-16
a=sendrecv
a=silenceSupp:off - - - -
 [mt: 48033] {36} [4739]
[2020.03.21 18:04:49:391] EVENT,switching state from Setup to Routed from 22 [ep: 1 6e1417719898039330449k58164rmwp Calling 48033] {36} [4739]
[2020.03.21 18:04:49:393] EVENT,NOTIFICATION_XRSS,STATUS,1,CallSetup,testivr3,2913957e0,1,testivr3,[6e1417719898039330449k58164rmwp],1,2,1,0,0,0,0,,0,0,0,100, {36} [4739]
[2020.03.21 18:04:49:394] EVENT,set isincall to true from 15 {36} [4739]
[2020.03.21 18:04:49:395] EVENT,set deleteat 444 to 120000 [ep: 1 6e1417719898039330449k58164rmwp Calling 48033] {36} [4739]
[2020.03.21 18:04:49:395] EVENT,call begin maintenance [ep: 1 6e1417719898039330449k58164rmwp Calling 48033] {36} [4739]
[2020.03.21 18:04:49:398] EVENT,NOTIFICATION_XRSS,STATUS,1,Routed,testivr3,2913957e0,1,testivr3,[6e1417719898039330449k58164rmwp],1,2,1,0,0,0,0,,0,0,0,100, {36} [4739]
[2020.03.21 18:04:49:399] EVENT,STATUS,1,Routed,testivr3,2913957e0,1,testivr3,[6e1417719898039330449k58164rmwp],1,2,1,0,0,0,0,,0,0,0,100, [mt: 48033] {36} [4739]
[2020.03.21 18:04:49:426] EVENT,udp packet 4 received to signaling port 16778 from 217.10.79.9:5060. length is 459 [udp localport: 16778 since: 46 ok] {38} [4739]
[2020.03.21 18:04:49:428] REC,217.10.79.9:5060 on port 16778
SIP/2.0 407 Proxy Authentication Required
Via: SIP/2.0/UDP 87.163.157.10:16778;received=87.163.157.10;rport=16778;branch=z9hG4bK-9p8857925070964531314r
From: <sip:2913957e0@sipgate.de>;tag=8g172477290785660872m
To: <sip:testivr3@sipgate.de>;tag=c63713a666d5644779294882ed89253a.f299
Call-ID: 6e1417719898039330449k58164rmwp
CSeq: 23388 INVITE
Proxy-Authenticate: Digest realm="sipgate.de", nonce="XnZYbV52V0GszfEa7UiX+P4z1wjwaZmo"
Content-Length: 0

 [mt: 48033] {38} [4739]
[2020.03.21 18:04:49:433] EVENT,existing ep found for message 6e1417719898039330449k58164rmwp [mt: 48033] {38} [4739]
[2020.03.21 18:04:49:435] EVENT,cseq set1 to 23388 [ep: 1 6e1417719898039330449k58164rmwp Calling 48033] {38} [4739]
[2020.03.21 18:04:49:438] EVENT,set dialog_from 1 to: <sip:2913957e0@sipgate.de>;tag=8g172477290785660872m    (dialog_to is: ) [ep: 1 6e1417719898039330449k58164rmwp Calling 48033] {38} [4739]
[2020.03.21 18:04:49:440] EVENT,set fromtag 1 to: 8g172477290785660872m [ep: 1 6e1417719898039330449k58164rmwp Calling 48033] {38} [4739]
[2020.03.21 18:04:49:442] EVENT,set dialog_to 1 to: <sip:testivr3@sipgate.de>;tag=c63713a666d5644779294882ed89253a.f299    (dialog_from is: <sip:2913957e0@sipgate.de>;tag=8g172477290785660872m) [ep: 1 6e1417719898039330449k58164rmwp Calling 48033] {38} [4739]
[2020.03.21 18:04:49:444] EVENT,set totag 1 to: c63713a666d5644779294882ed89253a.f299 [ep: 1 6e1417719898039330449k58164rmwp Calling 48033] {38} [4739]
[2020.03.21 18:04:49:445] EVENT,build uri rule 6677 [ep: 1 6e1417719898039330449k58164rmwp Calling 48033] {38} [4739]
[2020.03.21 18:04:49:446] EVENT, build leg rule 13 [ep: 1 6e1417719898039330449k58164rmwp Calling 48033] {38} [4739]
[2020.03.21 18:04:49:447] EVENT, build leg rule 132 [ep: 1 6e1417719898039330449k58164rmwp Calling 48033] {38} [4739]
[2020.03.21 18:04:49:448] EVENT,sending to p 217.10.79.9 (502) [ep: 1 6e1417719898039330449k58164rmwp Calling 48033] {38} [4739]
[2020.03.21 18:04:49:449] SEND,  to 217.10.79.9:5060 from port 16778
ACK sip:testivr3@sipgate.de SIP/2.0
Via: SIP/2.0/UDP 87.163.157.10:16778;rport;branch=z9hG4bK-9p8857925070964531314r
From: <sip:2913957e0@sipgate.de>;tag=8g172477290785660872m
To: <sip:testivr3@sipgate.de>;tag=c63713a666d5644779294882ed89253a.f299
Call-ID: 6e1417719898039330449k58164rmwp
CSeq: 23388 ACK
Max-Forwards: 40
X-Webdomain: C:
X-LS: 0
X-UT: j
X-MNAT: 3
X-PLine: 1
User-Agent: MizuJVoIP/8.0.20031
X-FinalUA: JVoIP
X-DeviceID: Z1Qavigg
Organization: JVoIP
Content-Length: 0

 [mt: 48033] {38} [4739]
[2020.03.21 18:04:49:450] EVENT,resend last request with auth [ep: 1 6e1417719898039330449k58164rmwp Calling 48033] {38} [4739]
[2020.03.21 18:04:49:451] EVENT,build uri rule 6677 [ep: 1 6e1417719898039330449k58164rmwp Calling 48033] {38} [4739]
[2020.03.21 18:04:49:452] EVENT, build leg rule 16 [ep: 1 6e1417719898039330449k58164rmwp Calling 48033] {38} [4739]
[2020.03.21 18:04:49:454] EVENT, build leg rule 1901a  (x) [ep: 1 6e1417719898039330449k58164rmwp Calling 48033] {38} [4739]
[2020.03.21 18:04:49:456] EVENT,auth after pwd parameterA 2913957e0:sipgate.de:AT9RRjf7Q4Bx 28e76aecd2f9eaa1279b7a6c5a0e3dd9 sip:testivr3@sipgate.de 1 [ep: 1 6e1417719898039330449k58164rmwp Calling 48033] {38} [4739]
[2020.03.21 18:04:49:457] EVENT, auth params: m1str=28e76aecd2f9eaa1279b7a6c5a0e3dd9,auth_nonce=XnZYbV52V0GszfEa7UiX+P4z1wjwaZmo,username=2913957e0,auth_realm=sipgate.de,method=INVITE,uri=sip:testivr3@sipgate.de [ep: 1 6e1417719898039330449k58164rmwp Calling 48033] {38} [4739]
[2020.03.21 18:04:49:458] EVENT,sending to p 217.10.79.9 (1297) [ep: 1 6e1417719898039330449k58164rmwp Calling 48033] {38} [4739]
[2020.03.21 18:04:49:459] SEND,  to 217.10.79.9:5060 from port 16778
INVITE sip:testivr3@sipgate.de SIP/2.0
Via: SIP/2.0/UDP 87.163.157.10:16778;rport;branch=z9hG4bK-9p6111214823301641345r
From: <sip:2913957e0@sipgate.de>;tag=8g172477290785660872m
To: <sip:testivr3@sipgate.de>
Call-ID: 6e1417719898039330449k58164rmwp
CSeq: 23389 INVITE
Max-Forwards: 40
Proxy-Authorization: Digest username="2913957e0",realm="sipgate.de",nonce="XnZYbV52V0GszfEa7UiX+P4z1wjwaZmo",uri="sip:testivr3@sipgate.de",response="dfb68c69a49897615f2645faab6f7827",algorithm=MD5
Contact: <sip:2913957e0@87.163.157.10:16778>
X-Webdomain: C:
X-LS: 0
X-UT: j
X-MNAT: 3
X-PLine: 1
User-Agent: MizuJVoIP/8.0.20031
X-FinalUA: JVoIP
X-DeviceID: Z1Qavigg
Organization: JVoIP
X-CDDT: 682580,529934,16780,10.242.6.159,192.168.178.65,87.163.157.10
X-XMSG: srp:17212,
Supported: replaces
Allow: ACK,PRACK,BYE,CANCEL,INVITE,UPDATE,MESSAGE,INFO,OPTIONS,SUBSCRIBE,NOTIFY,REFER
Accept: application/sdp,application/dtmf-relay,text/plain
Content-Type: application/sdp
Content-Length: 296

v=0
o=2913957e0 482 460 IN IP4 87.163.157.10
s=jvoip
c=IN IP4 87.163.157.10
t=0 0
m=audio 16780 RTP/AVP 0 18 3 8 101
a=rtpmap:0 PCMU/8000
a=rtpmap:18 G729/8000
a=fmtp:18 annexb=no
a=rtpmap:3 GSM/8000
a=rtpmap:8 PCMA/8000
a=rtpmap:101 telephone-event/8000
a=fmtp:101 0-16
a=sendrecv
 [mt: 48033] {38} [4739]
[2020.03.21 18:04:49:462] EVENT, check mep call state [mt: 48033] {26} [4739]
[2020.03.21 18:04:49:469] EVENT,rtp recorded: 0, sent: 0, received: 0, playback: 0, transport: 0, idle: false, speaking: false (last ~10 second statistics) [wpmain] {26} [4739]
[2020.03.21 18:04:49:475] EVENT,new call might be started from 1 [mt: 48033] {26} [4739]
[2020.03.21 18:04:49:484] EVENT,udp packet 5 received to signaling port 16778 from 217.10.79.9:5060. length is 361 [udp localport: 16778 since: 46 ok] {38} [4739]
[2020.03.21 18:04:49:485] REC,217.10.79.9:5060 on port 16778
SIP/2.0 404 Not found (no match)
Via: SIP/2.0/UDP 87.163.157.10:16778;received=87.163.157.10;rport=16778;branch=z9hG4bK-9p6111214823301641345r
From: <sip:2913957e0@sipgate.de>;tag=8g172477290785660872m
To: <sip:testivr3@sipgate.de>;tag=c63713a666d5644779294882ed89253a.f299
Call-ID: 6e1417719898039330449k58164rmwp
CSeq: 23389 INVITE
Content-Length: 0

 [mt: 48033] {38} [4739]
[2020.03.21 18:04:49:486] EVENT,existing ep found for message 6e1417719898039330449k58164rmwp [mt: 48033] {38} [4739]
[2020.03.21 18:04:49:487] EVENT,cseq set1 to 23389 [ep: 1 6e1417719898039330449k58164rmwp Calling 48033] {38} [4739]
[2020.03.21 18:04:49:488] EVENT,set dialog_to 1 to: <sip:testivr3@sipgate.de>;tag=c63713a666d5644779294882ed89253a.f299    (dialog_from is: <sip:2913957e0@sipgate.de>;tag=8g172477290785660872m) [ep: 1 6e1417719898039330449k58164rmwp Calling 48033] {38} [4739]
[2020.03.21 18:04:49:488] EVENT,set totag 1 to: c63713a666d5644779294882ed89253a.f299 [ep: 1 6e1417719898039330449k58164rmwp Calling 48033] {38} [4739]
[2020.03.21 18:04:49:489] WARNING,call rejected: Not Found [ep: 1 6e1417719898039330449k58164rmwp Calling 48033] {38} [4739]
[2020.03.21 18:04:49:490] EVENT,switching state from Routed to Finishing from 345 [ep: 1 6e1417719898039330449k58164rmwp Finished 48033] {38} [4739]
[2020.03.21 18:04:49:491] EVENT,NOTIFICATION_XRSS,PRESENCE,testivr3,Open,Available {38} [4739]
[2020.03.21 18:04:49:495] EVENT,NOTIFICATION_XRSS,STATUS,1,CallDisconnect,testivr3,2913957e0,1,testivr3,[6e1417719898039330449k58164rmwp],1,2,0,0,0,0,0, {38} [4739]
[2020.03.21 18:04:49:498] EVENT,set isincall to false from 2 {38} [4739]
[2020.03.21 18:04:49:500] EVENT, destroy rtp [ep: 1 6e1417719898039330449k58164rmwp Finished 48033] {38} [4739]
[2020.03.21 18:04:49:501] EVENT,parking socket A {38} [4739]
[2020.03.21 18:04:49:502] EVENT,set deleteat 444 to 120000 [ep: 1 6e1417719898039330449k58164rmwp Finished 48033] {38} [4739]
[2020.03.21 18:04:49:503] EVENT,NOTIFICATION_XRSS,STATUS,1,Finishing,testivr3,2913957e0,1,testivr3,[6e1417719898039330449k58164rmwp],1,2,0,0,0,0,0, {36} [4739]
[2020.03.21 18:04:49:504] EVENT,STATUS,1,Finishing,testivr3,2913957e0,1,testivr3,[6e1417719898039330449k58164rmwp],1,2,0,0,0,0,0, [mt: 48033] {36} [4739]
[2020.03.21 18:04:49:505] EVENT, call details: 
Line: 1 , Direction: outgoing
Local Username: 2913957e0 , AuthUsername: 2913957e0
Peer Username: testivr3 , Name: testivr3 Called: testivr3
Server: sipgate.de  
Connectime: 640 msec
Duration: 0 msec
Disc By: Remote , Reason: Not found (no match)
AEC_SETT: 1, AEC_FULL: 2, AEC_FAST: 1, no, AEC_VOL: 1, AGC: 2, Denoise: 3
Payload: 18 G729, pf: 2, network: fast  
CPU: speed: 9000, load: 0.0, reccpuhigh: false, subshigh: 0, highdetected: no, meassured: 0 0, cores: 16, dbg:  

 Opendevices: 0 0
 [ep: 1 6e1417719898039330449k58164rmwp Finished 48033] {38} [4739]
[2020.03.21 18:04:49:506] EVENT,NOTIFICATION_XRSS,CDR,1,testivr3,2913957e0,testivr3,sipgate.de,640,0,2,Not found (no match),[6e1417719898039330449k58164rmwp] {38} [4739]
[2020.03.21 18:04:49:508] CDR,1,testivr3,2913957e0,testivr3,sipgate.de,640,0,2,Not found (no match) [ep: 1 6e1417719898039330449k58164rmwp Finished 48033] {38} [4739]
[2020.03.21 18:04:49:508] EVENT,Call duration: 0 sec
[2020.03.21 18:04:49:510] EVENT, stats: 

Calls> callcount: 1, allcallcount: 7, allsucccallcount: 1, plgoodcalls: 0, subsnosucccall: -12
RTP> rtppacketsent: 0, rtppacketrec: 0, rtppacketloss: 0, losspercent: 100, srv_rtppacketsent: -1, srv_rtppacketrec: -1, srv_rtppacketloss: -1, srv_rtppacketlosspercent: -1 [ep: 1 6e1417719898039330449k58164rmwp Finished 48033] {38} [4739]
[2020.03.21 18:04:49:513] EVENT,build uri rule 6677 [ep: 1 6e1417719898039330449k58164rmwp Finished 48033] {38} [4739]
[2020.03.21 18:04:49:515] EVENT, build leg rule 13 [ep: 1 6e1417719898039330449k58164rmwp Finished 48033] {38} [4739]
[2020.03.21 18:04:49:516] EVENT, build leg rule 132 [ep: 1 6e1417719898039330449k58164rmwp Finished 48033] {38} [4739]
[2020.03.21 18:04:49:517] EVENT,sending to p 217.10.79.9 (502) [ep: 1 6e1417719898039330449k58164rmwp Finished 48033] {38} [4739]
[2020.03.21 18:04:49:518] SEND,  to 217.10.79.9:5060 from port 16778
ACK sip:testivr3@sipgate.de SIP/2.0
Via: SIP/2.0/UDP 87.163.157.10:16778;rport;branch=z9hG4bK-9p6111214823301641345r
From: <sip:2913957e0@sipgate.de>;tag=8g172477290785660872m
To: <sip:testivr3@sipgate.de>;tag=c63713a666d5644779294882ed89253a.f299
Call-ID: 6e1417719898039330449k58164rmwp
CSeq: 23389 ACK
Max-Forwards: 40
X-Webdomain: C:
X-LS: 0
X-UT: j
X-MNAT: 3
X-PLine: 1
User-Agent: MizuJVoIP/8.0.20031
X-FinalUA: JVoIP
X-DeviceID: Z1Qavigg
Organization: JVoIP
Content-Length: 0

 [mt: 48033] {38} [4739]
[2020.03.21 18:04:49:519] EVENT,session disc because rejected 404 [ep: 1 6e1417719898039330449k58164rmwp Finished 48033] {38} [4739]
[2020.03.21 18:04:49:520] EVENT,switching state from Finishing to Finished from 17 [ep: 1 6e1417719898039330449k58164rmwp Finished 48033] {38} [4739]
[2020.03.21 18:04:49:520] EVENT,set deleteat 444 to 120000 [ep: 1 6e1417719898039330449k58164rmwp Finished 48033] {38} [4739]
[2020.03.21 18:04:49:521] EVENT,call end maintenance [ep: 1 6e1417719898039330449k58164rmwp Finished 48033] {38} [4739]
[2020.03.21 18:04:49:522] ERROR,404 call rejected Not Found
[2020.03.21 18:04:49:523] EVENT,NOTIFICATION_XRSS,STATUS,1,Finished,testivr3,2913957e0,1,testivr3,[6e1417719898039330449k58164rmwp],1,2,0,0,0,0,0, {36} [4739]
[2020.03.21 18:04:49:524] EVENT,STATUS,1,Finished,testivr3,2913957e0,1,testivr3,[6e1417719898039330449k58164rmwp],1,2,0,0,0,0,0, [mt: 48033] {36} [4739]
[2020.03.21 18:04:49:549] EVENT,new call might be started from 1 [mt: 48033] {26} [4739]
[2020.03.21 18:04:49:551] EVENT,set statustext from 24 to Call Finished {26} [4739]
[2020.03.21 18:04:49:552] EVENT,NOTIFICATION_XRSS,STATUS,-1,Call Finished {26} [4739]
[2020.03.21 18:04:50:791] EVENT, (voicerecording) nothing to save b 0 0 [ep: 1 6e1417719898039330449k58164rmwp Finished 48033] {36} [4739]
[2020.03.21 18:04:52:479] EVENT,save settings wpb [wpmain] {26} [4739]
[2020.03.21 18:04:52:481] EVENT,save settings wp [wpmain] {26} [4739]
[2020.03.21 18:04:52:481] EVENT,write file C:\TakePart Projekt\Registration\demo(1)\demo\mwphonedata\u88wpcfg.dat (204) {26} [4739]
[2020.03.21 18:04:52:485] EVENT,write file C:\TakePart Projekt\Registration\demo(1)\demo\mwphonedata\u88wpcfgex.dat (2752) {26} [4739]
[2020.03.21 18:04:52:486] EVENT,config saved 204 [wpmain] {26} [4739]
[2020.03.21 18:04:58:440] EVENT,set statustext from 21 to Registered. {26} [4739]
[2020.03.21 18:04:58:441] EVENT,NOTIFICATION_XRSS,STATUS,-1,Registered. {26} [4739]
[2020.03.21 18:04:59:548] EVENT, check mep call state [mt: 48033] {26} [4739]
[2020.03.21 18:05:01:667] EVENT,reg state remains [yes] (1) from 12 {26} [4739]
[2020.03.21 18:05:01:668] EVENT, in idle: no, isonline: yes,  registered: yes 2,  speaking: no,  mem: 38-0 MB, cpu: 0.0%, avg: 0.0%, threads: 12 [wpmain] {26} [4739]
[2020.03.21 18:05:06:953] EVENT,sending to p 217.10.79.9 (4) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:05:24:023] EVENT,sending to p 217.10.79.9 (4) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:05:26:524] EVENT, send reregister (at 41 sec with 0 delay) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:05:26:525] EVENT,build uri rule 4 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:05:26:526] EVENT, build leg rule 16 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:05:26:527] EVENT, build leg rule 18 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:05:26:527] EVENT,sending to p 217.10.79.9 (882) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:05:26:528] SEND,  to 217.10.79.9:5060 from port 16778
REGISTER sip:sipgate.de SIP/2.0
Via: SIP/2.0/UDP 87.163.157.10:16778;rport;branch=z9hG4bK-9p8891924728160588910r
From: <sip:2913957e0@sipgate.de>;tag=4g2761376023453966971m
To: <sip:2913957e0@sipgate.de>
Call-ID: 2e1543164623169248825k58163rmwp
CSeq: 3429 REGISTER
Max-Forwards: 40
Expires: 90
X-SReason: reregister
Authorization: Digest username="2913957e0",realm="sipgate.de",nonce="XnZYQF52VxTVREzMyMydKe4vfH9rPX8m",uri="sip:sipgate.de",response="d91e7a0fc175c7827ec4dcd355c93214",algorithm=MD5
Contact: <sip:2913957e0@87.163.157.10:16778>
X-Webdomain: C:
X-LS: 0
X-UT: j
X-MNAT: 3
User-Agent: MizuJVoIP/8.0.20031
X-FinalUA: JVoIP
X-DeviceID: Z1Qavigg
Organization: JVoIP
Supported: replaces
Allow: ACK,PRACK,BYE,CANCEL,INVITE,UPDATE,MESSAGE,INFO,OPTIONS,SUBSCRIBE,NOTIFY,REFER
Accept: application/sdp,application/dtmf-relay,text/plain
Content-Length: 0

 [mt: 48033] {36} [4739]
[2020.03.21 18:05:26:529] EVENT,set deleteat 2 to 240000 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:05:26:570] EVENT,udp packet 6 received to signaling port 16778 from 217.10.79.9:5060. length is 403 [udp localport: 16778 since: 83 ok] {38} [4739]
[2020.03.21 18:05:26:570] REC,217.10.79.9:5060 on port 16778
SIP/2.0 200 OK
Via: SIP/2.0/UDP 87.163.157.10:16778;received=87.163.157.10;rport=16778;branch=z9hG4bK-9p8891924728160588910r
From: <sip:2913957e0@sipgate.de>;tag=4g2761376023453966971m
To: <sip:2913957e0@sipgate.de>;tag=ca40b14695a455acdff6b4fb6f6d0a8e.f299
Call-ID: 2e1543164623169248825k58163rmwp
CSeq: 3429 REGISTER
Contact: <sip:2913957e0@87.163.157.10:16778>;expires=90
Content-Length: 0

 [mt: 48033] {38} [4739]
[2020.03.21 18:05:26:571] EVENT,existing ep found for message 2e1543164623169248825k58163rmwp [mt: 48033] {38} [4739]
[2020.03.21 18:05:26:572] EVENT,cseq set1 to 3429 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {38} [4739]
[2020.03.21 18:05:26:573] EVENT,set dialog_to 1 to: <sip:2913957e0@sipgate.de>;tag=ca40b14695a455acdff6b4fb6f6d0a8e.f299    (dialog_from is: <sip:2913957e0@sipgate.de>;tag=4g2761376023453966971m) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {38} [4739]
[2020.03.21 18:05:26:573] EVENT,set totag 1 to: ca40b14695a455acdff6b4fb6f6d0a8e.f299 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {38} [4739]
[2020.03.21 18:05:26:574] EVENT,reg state remains [yes] (1) from 15 {38} [4739]
[2020.03.21 18:05:26:575] EVENT,reg state change from Not initialized to Success [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {38} [4739]
[2020.03.21 18:05:26:576] EVENT,reg state remains [yes] (1) from 7 {36} [4739]
[2020.03.21 18:05:26:578] EVENT,NOTIFICATION_XRSS,STATUS,0,Registered,testivr3,2913957e0,1,testivr3,[2e1543164623169248825k58163rmwp],1,2,0,0,0,0,0, {36} [4739]
[2020.03.21 18:05:26:579] EVENT,STATUS,0,Registered,testivr3,2913957e0,1,testivr3,[2e1543164623169248825k58163rmwp],1,2,0,0,0,0,0, [mt: 48033] {36} [4739]
[2020.03.21 18:05:31:755] EVENT, in idle: no, isonline: yes,  registered: yes 2,  speaking: no,  mem: 40-0 MB, cpu: 0.0%, avg: 0.0%, threads: 12 [wpmain] {26} [4739]
[2020.03.21 18:05:32:288] EVENT,mainthread save ini settings because lastsuccip2= [mt: 48033] {36} [4739]
[2020.03.21 18:05:32:291] EVENT,write file C:\TakePart Projekt\Registration\demo(1)\demo\mwphonedata\u88wpcfgex.dat (2752) {36} [4739]
[2020.03.21 18:05:40:863] EVENT,udp rec timeout (10 16780) Receive timed out [udp localport: 16780 since: 52 err] {39} [4739]
[2020.03.21 18:05:40:865] EVENT,set priority to min from udp11 (idle: false) {39} [4739]
[2020.03.21 18:05:43:964] EVENT,sending to p 217.10.79.9 (4) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
